date,province,salinity_ppt,temperature_c,rainfall_mm,humidity_pct,ph,water_level_cm,risk_index,risk_label,season
2024-08-21,Bac Lieu,0.82,28.8,15.0,82.0,7.59,78.3,31,Low,Rainy
2024-08-21,Ben Tre,0.81,27.6,0.0,85.0,7.67,74.7,30,Low,Rainy
2024-08-21,Ca Mau,1.16,28.3,14.9,78.0,7.47,71.9,33,Low,Rainy
2024-08-22,Kien Giang,1.15,27.6,0.0,73.0,7.65,72.2,35,Low,Rainy
2024-08-22,Soc Trang,0.9,28.7,53.2,84.0,7.67,84.3,21,Low,Rainy
2024-08-22,Bac Lieu,0.76,27.6,29.3,85.0,7.63,81.8,23,Low,Rainy
2024-08-22,Ben Tre,0.94,28.2,1.6,73.0,7.56,72.5,35,Low,Rainy
2024-08-22,Ca Mau,1.26,27.8,13.8,82.0,7.48,79.0,31,Low,Rainy
2024-08-23,Kien Giang,0.71,28.4,17.3,79.0,7.77,78.5,29,Low,Rainy
2024-08-23,Soc Trang,1.17,27.6,33.7,82.0,7.67,72.7,25,Low,Rainy
2024-08-23,Bac Lieu,0.8,27.0,0.4,75.0,7.44,73.4,30,Low,Rainy
2024-08-23,Ben Tre,0.66,27.9,29.7,82.0,7.78,82.2,23,Low,Rainy
2024-08-23,Ca Mau,0.83,28.6,17.7,80.0,7.51,84.3,30,Low,Rainy
2024-08-24,Kien Giang,1.2,28.3,0.0,80.0,7.69,71.3,36,Medium,Rainy
2024-08-24,Soc Trang,1.05,27.8,12.1,80.0,7.64,69.8,31,Low,Rainy
2024-08-24,Bac Lieu,1.08,27.7,38.8,83.0,7.65,79.1,23,Low,Rainy
2024-08-24,Ben Tre,0.72,27.8,0.0,77.0,7.54,69.8,32,Low,Rainy
2024-08-24,Ca Mau,0.95,28.0,26.3,82.0,7.51,78.3,27,Low,Rainy
2024-08-25,Kien Giang,0.9,28.1,0.4,81.0,7.65,68.5,33,Low,Rainy
2024-08-25,Soc Trang,1.18,27.8,21.2,85.0,7.58,78.5,28,Low,Rainy
2024-08-25,Bac Lieu,1.23,28.3,21.0,82.0,7.6,78.5,31,Low,Rainy
2024-08-25,Ben Tre,0.55,28.4,18.0,79.0,7.67,76.8,27,Low,Rainy
2024-08-25,Ca Mau,1.52,28.1,0.0,80.0,7.39,72.2,38,Medium,Rainy
2024-08-26,Kien Giang,0.39,27.6,19.7,81.0,7.7,83.2,23,Low,Rainy
2024-08-26,Soc Trang,1.19,28.6,0.0,74.0,7.44,72.7,38,Medium,Rainy
2024-08-26,Bac Lieu,1.05,28.9,1.2,78.0,7.39,76.6,37,Medium,Rainy
2024-08-26,Ben Tre,0.56,28.4,38.4,83.0,7.65,78.5,22,Low,Rainy
2024-08-26,Ca Mau,1.09,27.8,0.0,78.0,7.4,73.6,34,Low,Rainy
2024-08-27,Kien Giang,0.45,27.6,0.9,81.0,7.6,73.5,28,Low,Rainy
2024-08-27,Soc Trang,1.22,28.4,0.0,78.0,7.49,76.3,37,Medium,Rainy
2024-08-27,Bac Lieu,0.63,28.2,23.6,81.0,7.63,80.2,26,Low,Rainy
2024-08-27,Ben Tre,0.8,28.5,0.0,80.0,7.5,73.8,34,Low,Rainy
2024-08-27,Ca Mau,1.29,27.2,17.8,79.0,7.44,80.4,29,Low,Rainy
2024-08-28,Kien Giang,0.7,27.9,0.0,78.0,7.76,77.0,32,Low,Rainy
2024-08-28,Soc Trang,0.39,28.4,1.7,77.0,7.52,66.9,31,Low,Rainy
2024-08-28,Bac Lieu,0.6,27.5,0.0,78.0,7.53,76.9,30,Low,Rainy
2024-08-28,Ben Tre,0.56,28.1,2.8,76.0,7.59,70.1,31,Low,Rainy
2024-08-28,Ca Mau,1.5,28.1,0.0,75.0,7.43,72.9,39,Medium,Rainy
2024-08-29,Kien Giang,1.0,27.8,40.8,81.0,7.73,84.2,23,Low,Rainy
2024-08-29,Soc Trang,1.14,27.8,0.0,79.0,7.61,67.6,34,Low,Rainy
2024-08-29,Bac Lieu,0.7,27.8,0.0,79.0,7.45,70.4,31,Low,Rainy
2024-08-29,Ben Tre,0.82,27.3,1.2,80.0,7.67,74.2,30,Low,Rainy
2024-08-29,Ca Mau,1.39,27.7,12.2,82.0,7.44,76.7,32,Low,Rainy
2024-08-30,Kien Giang,0.85,27.4,32.9,84.0,7.75,75.0,22,Low,Rainy
2024-08-30,Soc Trang,0.8,29.1,0.7,78.0,7.49,77.6,36,Medium,Rainy
2024-08-30,Bac Lieu,0.9,28.0,1.3,77.0,7.53,78.9,33,Low,Rainy
2024-08-30,Ben Tre,1.13,28.5,22.1,81.0,7.66,78.7,31,Low,Rainy
2024-08-30,Ca Mau,1.38,27.3,0.9,80.0,7.45,71.8,34,Low,Rainy
2024-08-31,Kien Giang,0.82,27.8,23.6,83.0,7.75,86.1,25,Low,Rainy
2024-08-31,Soc Trang,1.01,28.7,0.4,77.0,7.47,71.7,36,Medium,Rainy
2024-08-31,Bac Lieu,1.25,27.6,0.0,74.0,7.41,74.2,35,Low,Rainy
2024-08-31,Ben Tre,0.76,28.1,34.8,83.0,7.77,74.5,23,Low,Rainy
2024-08-31,Ca Mau,0.88,27.7,0.0,79.0,7.45,76.2,32,Low,Rainy
2024-09-01,Kien Giang,0.86,27.6,17.9,79.0,7.81,76.5,27,Low,Rainy
2024-09-01,Soc Trang,1.1,28.1,22.9,82.0,7.57,84.0,29,Low,Rainy
2024-09-01,Bac Lieu,1.6,27.7,0.8,74.0,7.44,72.6,38,Medium,Rainy
2024-09-01,Ben Tre,1.05,27.8,0.4,78.0,7.52,66.4,34,Low,Rainy
2024-09-01,Ca Mau,1.07,28.3,0.5,79.0,7.44,74.5,35,Low,Rainy
2024-09-02,Kien Giang,0.82,27.5,0.0,76.0,7.57,70.3,32,Low,Rainy
2024-09-02,Soc Trang,0.98,28.2,37.3,84.0,7.58,79.4,24,Low,Rainy
2024-09-02,Bac Lieu,0.67,27.9,8.9,81.0,7.57,72.9,29,Low,Rainy
2024-09-02,Ben Tre,0.38,27.2,0.7,77.0,7.58,66.4,27,Low,Rainy
2024-09-02,Ca Mau,1.8,28.0,0.6,78.0,7.48,74.1,40,Medium,Rainy
2024-09-03,Kien Giang,1.28,27.9,1.2,73.0,7.54,74.8,36,Medium,Rainy
2024-09-03,Soc Trang,1.13,28.3,39.3,83.0,7.6,76.3,25,Low,Rainy
2024-09-03,Bac Lieu,1.76,27.4,9.9,83.0,7.53,76.3,35,Low,Rainy
2024-09-03,Ben Tre,0.8,27.8,10.7,83.0,7.53,80.9,29,Low,Rainy
2024-09-03,Ca Mau,1.1,27.9,0.0,80.0,7.46,74.5,34,Low,Rainy
2024-09-04,Kien Giang,0.8,28.0,0.6,77.0,7.67,75.5,33,Low,Rainy
2024-09-04,Soc Trang,0.9,27.6,2.2,81.0,7.54,74.3,31,Low,Rainy
2024-09-04,Bac Lieu,1.05,28.3,80.0,88.0,7.6,86.1,14,Low,Rainy
2024-09-04,Ben Tre,0.99,27.2,67.1,91.0,7.66,88.6,13,Low,Rainy
2024-09-04,Ca Mau,1.13,27.1,19.9,82.0,7.53,73.8,27,Low,Rainy
2024-09-05,Kien Giang,0.96,27.8,0.5,76.0,7.65,68.8,33,Low,Rainy
2024-09-05,Soc Trang,0.87,27.0,1.6,75.0,7.58,67.9,30,Low,Rainy
2024-09-05,Bac Lieu,1.21,28.1,0.0,85.0,7.52,69.9,35,Low,Rainy
2024-09-05,Ben Tre,0.86,28.0,29.3,83.0,7.73,81.8,25,Low,Rainy
2024-09-05,Ca Mau,1.32,27.0,0.0,78.0,7.44,73.9,33,Low,Rainy
2024-09-06,Kien Giang,1.11,26.9,0.0,72.0,7.71,68.7,33,Low,Rainy
2024-09-06,Soc Trang,1.21,28.7,19.4,82.0,7.53,75.4,32,Low,Rainy
2024-09-06,Bac Lieu,1.29,27.4,27.0,81.0,7.48,78.0,27,Low,Rainy
2024-09-06,Ben Tre,0.9,28.3,11.3,81.0,7.57,76.3,31,Low,Rainy
2024-09-06,Ca Mau,1.65,27.6,2.0,78.0,7.36,71.6,37,Medium,Rainy
2024-09-07,Kien Giang,0.77,27.1,0.0,82.0,7.7,79.8,29,Low,Rainy
2024-09-07,Soc Trang,0.72,27.8,30.4,80.0,7.6,82.8,24,Low,Rainy
2024-09-07,Bac Lieu,1.11,28.0,0.0,76.0,7.36,74.3,35,Low,Rainy
2024-09-07,Ben Tre,1.04,27.2,30.0,78.0,7.67,79.9,24,Low,Rainy
2024-09-07,Ca Mau,1.08,28.2,14.8,80.0,7.4,84.1,31,Low,Rainy
2024-09-08,Kien Giang,0.74,27.0,1.2,78.0,7.74,68.3,29,Low,Rainy
2024-09-08,Soc Trang,1.08,28.4,37.2,80.0,7.7,78.5,26,Low,Rainy
2024-09-08,Bac Lieu,0.96,27.5,0.0,79.0,7.54,66.4,32,Low,Rainy
2024-09-08,Ben Tre,1.41,28.0,0.5,77.0,7.49,71.7,37,Medium,Rainy
2024-09-08,Ca Mau,1.0,28.0,0.0,78.0,7.45,73.4,34,Low,Rainy
2024-09-09,Kien Giang,0.59,27.7,0.0,81.0,7.6,76.5,30,Low,Rainy
2024-09-09,Soc Trang,0.52,27.5,25.3,78.0,7.62,79.6,23,Low,Rainy
2024-09-09,Bac Lieu,0.85,28.0,15.0,76.0,7.56,81.2,30,Low,Rainy
2024-09-09,Ben Tre,1.04,28.1,36.0,86.0,7.7,83.8,24,Low,Rainy
2024-09-09,Ca Mau,0.87,27.4,0.0,78.0,7.53,72.8,31,Low,Rainy
2024-09-10,Kien Giang,0.58,28.0,16.8,81.0,7.7,80.0,26,Low,Rainy
2024-09-10,Soc Trang,0.97,27.6,0.0,81.0,7.5,75.0,32,Low,Rainy
2024-09-10,Bac Lieu,1.15,27.9,0.0,72.0,7.47,76.8,36,Medium,Rainy
2024-09-10,Ben Tre,1.0,27.7,66.8,87.0,7.75,87.0,15,Low,Rainy
2024-09-10,Ca Mau,1.2,27.7,10.1,73.0,7.48,75.6,33,Low,Rainy
2024-09-11,Kien Giang,0.76,27.2,0.0,79.0,7.73,64.9,30,Low,Rainy
2024-09-11,Soc Trang,1.45,27.2,18.3,80.0,7.58,76.3,30,Low,Rainy
2024-09-11,Bac Lieu,1.36,27.3,0.0,77.0,7.43,81.5,35,Low,Rainy
2024-09-11,Ben Tre,0.58,27.7,0.6,82.0,7.46,69.9,29,Low,Rainy
2024-09-11,Ca Mau,1.21,27.3,32.9,81.0,7.54,77.2,25,Low,Rainy
2024-09-12,Kien Giang,1.01,26.9,0.5,76.0,7.67,71.5,31,Low,Rainy
2024-09-12,Soc Trang,0.9,27.9,1.2,80.0,7.56,70.2,32,Low,Rainy
2024-09-12,Bac Lieu,1.03,26.9,0.0,81.0,7.54,68.4,31,Low,Rainy
2024-09-12,Ben Tre,0.95,27.0,15.5,81.0,7.61,81.9,26,Low,Rainy
2024-09-12,Ca Mau,1.27,27.2,1.1,73.0,7.31,71.8,34,Low,Rainy
2024-09-13,Kien Giang,0.54,27.5,0.0,79.0,7.63,75.0,29,Low,Rainy
2024-09-13,Soc Trang,1.01,27.0,0.0,78.0,7.65,67.3,31,Low,Rainy
2024-09-13,Bac Lieu,1.52,27.8,0.0,75.0,7.42,73.6,38,Medium,Rainy
2024-09-13,Ben Tre,0.92,27.8,0.5,81.0,7.56,75.5,32,Low,Rainy
2024-09-13,Ca Mau,0.87,27.5,29.8,81.0,7.46,82.6,24,Low,Rainy
2024-09-14,Kien Giang,0.91,27.8,0.0,83.0,7.63,73.9,32,Low,Rainy
2024-09-14,Soc Trang,1.0,27.5,22.6,80.0,7.66,86.0,27,Low,Rainy
2024-09-14,Bac Lieu,1.0,26.9,50.2,88.0,7.57,79.6,17,Low,Rainy
2024-09-14,Ben Tre,1.37,27.7,0.9,79.0,7.58,73.8,36,Medium,Rainy
2024-09-14,Ca Mau,0.9,28.0,9.9,78.0,7.52,76.6,31,Low,Rainy
2024-09-15,Kien Giang,0.72,27.6,23.9,81.0,7.74,79.1,24,Low,Rainy
2024-09-15,Soc Trang,0.9,27.3,0.4,79.0,7.52,70.6,31,Low,Rainy
2024-09-15,Bac Lieu,1.3,27.3,1.1,78.0,7.46,77.5,34,Low,Rainy
2024-09-15,Ben Tre,0.97,26.8,0.0,80.0,7.69,69.6,30,Low,Rainy
2024-09-15,Ca Mau,1.14,27.3,0.0,80.0,7.45,74.2,33,Low,Rainy
2024-09-16,Kien Giang,0.7,27.2,0.0,78.0,7.65,77.1,29,Low,Rainy
2024-09-16,Soc Trang,0.67,27.8,0.0,77.0,7.51,75.5,31,Low,Rainy
2024-09-16,Bac Lieu,1.01,27.4,0.4,81.0,7.44,74.3,32,Low,Rainy
2024-09-16,Ben Tre,0.84,27.9,5.7,81.0,7.66,72.8,31,Low,Rainy
2024-09-16,Ca Mau,0.84,27.1,41.3,83.0,7.59,81.2,19,Low,Rainy
2024-09-17,Kien Giang,0.28,27.6,11.6,78.0,7.69,73.8,25,Low,Rainy
2024-09-17,Soc Trang,0.54,26.9,0.0,80.0,7.6,69.0,27,Low,Rainy
2024-09-17,Bac Lieu,1.2,26.9,0.8,72.0,7.44,71.9,33,Low,Rainy
2024-09-17,Ben Tre,1.13,27.5,0.7,78.0,7.61,73.1,33,Low,Rainy
2024-09-17,Ca Mau,1.33,27.4,0.0,78.0,7.44,76.5,35,Low,Rainy
2024-09-18,Kien Giang,0.54,27.4,12.2,80.0,7.71,70.4,26,Low,Rainy
2024-09-18,Soc Trang,0.84,27.2,0.0,79.0,7.53,69.8,30,Low,Rainy
2024-09-18,Bac Lieu,0.92,26.8,0.8,79.0,7.48,70.9,29,Low,Rainy
2024-09-18,Ben Tre,0.75,27.5,0.0,76.0,7.62,78.3,31,Low,Rainy
2024-09-18,Ca Mau,1.17,27.0,0.0,76.0,7.44,72.2,33,Low,Rainy
2024-09-19,Kien Giang,0.37,26.6,1.6,76.0,7.58,73.7,25,Low,Rainy
2024-09-19,Soc Trang,1.1,27.8,7.3,81.0,7.55,67.2,32,Low,Rainy
2024-09-19,Bac Lieu,1.09,27.2,19.8,81.0,7.52,69.0,27,Low,Rainy
2024-09-19,Ben Tre,1.19,27.1,24.1,81.0,7.66,77.4,26,Low,Rainy
2024-09-19,Ca Mau,0.98,27.2,0.0,75.0,7.37,78.8,32,Low,Rainy
2024-09-20,Kien Giang,0.9,27.5,0.0,77.0,7.64,68.1,32,Low,Rainy
2024-09-20,Soc Trang,0.73,27.3,8.0,80.0,7.6,70.4,28,Low,Rainy
2024-09-20,Bac Lieu,1.04,26.9,0.0,78.0,7.47,73.0,31,Low,Rainy
2024-09-20,Ben Tre,0.81,28.0,0.0,81.0,7.6,67.7,32,Low,Rainy
2024-09-20,Ca Mau,0.87,27.2,0.0,76.0,7.38,71.9,31,Low,Rainy
2024-09-21,Kien Giang,0.95,27.1,23.9,80.0,7.68,85.2,25,Low,Rainy
2024-09-21,Soc Trang,0.95,27.4,0.5,77.0,7.55,68.0,32,Low,Rainy
2024-09-21,Bac Lieu,1.05,27.2,0.0,78.0,7.49,73.3,32,Low,Rainy
2024-09-21,Ben Tre,0.85,27.3,6.8,81.0,7.55,71.8,29,Low,Rainy
2024-09-21,Ca Mau,1.24,27.6,16.4,78.0,7.52,70.1,31,Low,Rainy
2024-09-22,Kien Giang,0.93,27.1,26.0,84.0,7.72,82.9,23,Low,Rainy
2024-09-22,Soc Trang,1.01,27.0,50.4,83.0,7.68,83.1,18,Low,Rainy
2024-09-22,Bac Lieu,1.44,27.1,0.0,76.0,7.55,68.9,35,Low,Rainy
2024-09-22,Ben Tre,1.33,27.0,0.8,79.0,7.57,65.1,33,Low,Rainy
2024-09-22,Ca Mau,1.46,27.2,22.5,84.0,7.47,79.7,29,Low,Rainy
2024-09-23,Kien Giang,0.74,27.5,43.2,79.0,7.74,85.3,20,Low,Rainy
2024-09-23,Soc Trang,0.3,27.3,45.2,83.0,7.66,79.0,15,Low,Rainy
2024-09-23,Bac Lieu,0.92,26.5,0.0,77.0,7.57,67.5,29,Low,Rainy
2024-09-23,Ben Tre,0.83,27.6,0.4,80.0,7.6,68.8,31,Low,Rainy
2024-09-23,Ca Mau,1.17,27.2,17.1,80.0,7.49,80.1,28,Low,Rainy
2024-09-24,Kien Giang,0.82,27.5,0.8,78.0,7.54,70.1,31,Low,Rainy
2024-09-24,Soc Trang,0.94,26.6,0.9,79.0,7.56,67.2,29,Low,Rainy
2024-09-24,Bac Lieu,1.02,27.1,0.0,72.0,7.44,70.3,32,Low,Rainy
2024-09-24,Ben Tre,0.91,27.1,0.0,77.0,7.6,68.2,31,Low,Rainy
2024-09-24,Ca Mau,0.96,27.4,15.3,80.0,7.56,77.3,28,Low,Rainy
2024-09-25,Kien Giang,0.69,27.5,0.0,82.0,7.71,69.6,30,Low,Rainy
2024-09-25,Soc Trang,0.8,26.7,52.6,83.0,7.67,88.8,15,Low,Rainy
2024-09-25,Bac Lieu,1.07,27.0,0.4,75.0,7.51,69.7,32,Low,Rainy
2024-09-25,Ben Tre,1.25,26.7,1.0,74.0,7.52,71.4,32,Low,Rainy
2024-09-25,Ca Mau,1.39,27.0,0.0,80.0,7.37,69.6,34,Low,Rainy
2024-09-26,Kien Giang,0.94,27.4,0.0,81.0,7.65,77.1,31,Low,Rainy
2024-09-26,Soc Trang,1.26,27.4,0.0,76.0,7.52,73.8,35,Low,Rainy
2024-09-26,Bac Lieu,1.28,27.8,0.0,76.0,7.53,63.0,36,Medium,Rainy
2024-09-26,Ben Tre,1.08,26.6,1.5,77.0,7.62,68.2,30,Low,Rainy
2024-09-26,Ca Mau,1.46,27.4,0.4,77.0,7.43,65.4,36,Medium,Rainy
2024-09-27,Kien Giang,0.67,26.9,0.0,79.0,7.64,69.9,28,Low,Rainy
2024-09-27,Soc Trang,0.91,27.2,14.8,77.0,7.56,75.6,27,Low,Rainy
2024-09-27,Bac Lieu,1.16,27.4,0.9,76.0,7.45,71.8,34,Low,Rainy
2024-09-27,Ben Tre,0.8,27.3,0.6,76.0,7.62,74.4,31,Low,Rainy
2024-09-27,Ca Mau,1.24,27.5,19.3,80.0,7.44,75.5,29,Low,Rainy
2024-09-28,Kien Giang,0.54,27.3,0.9,80.0,7.62,67.0,28,Low,Rainy
2024-09-28,Soc Trang,0.88,26.9,35.7,80.0,7.65,73.3,21,Low,Rainy
2024-09-28,Bac Lieu,1.05,27.3,1.8,78.0,7.5,67.3,32,Low,Rainy
2024-09-28,Ben Tre,0.31,26.5,0.5,75.0,7.69,68.8,25,Low,Rainy
2024-09-28,Ca Mau,1.44,26.9,16.1,74.0,7.49,77.5,31,Low,Rainy
2024-09-29,Kien Giang,0.59,26.5,3.3,80.0,7.69,68.8,25,Low,Rainy
2024-09-29,Soc Trang,0.76,27.6,0.9,76.0,7.55,69.7,31,Low,Rainy
2024-09-29,Bac Lieu,0.72,27.5,0.0,75.0,7.45,64.0,31,Low,Rainy
2024-09-29,Ben Tre,0.95,27.1,0.0,76.0,7.64,65.6,31,Low,Rainy
2024-09-29,Ca Mau,0.79,27.3,1.3,74.0,7.38,73.2,31,Low,Rainy
2024-09-30,Kien Giang,0.82,27.0,0.0,74.0,7.62,67.3,30,Low,Rainy
2024-09-30,Soc Trang,0.74,27.2,2.9,80.0,7.46,67.9,29,Low,Rainy
2024-09-30,Bac Lieu,1.04,27.7,10.7,76.0,7.46,82.4,31,Low,Rainy
2024-09-30,Ben Tre,1.09,27.0,0.0,74.0,7.53,72.4,32,Low,Rainy
2024-09-30,Ca Mau,0.73,27.0,0.6,80.0,7.5,66.7,29,Low,Rainy
2024-10-01,Kien Giang,0.83,27.5,12.2,75.0,7.7,75.2,29,Low,Rainy
2024-10-01,Soc Trang,0.65,26.9,0.8,81.0,7.55,70.6,27,Low,Rainy
2024-10-01,Bac Lieu,0.79,26.7,67.7,84.0,7.59,82.2,11,Low,Rainy
2024-10-01,Ben Tre,0.64,26.9,1.0,79.0,7.68,71.8,28,Low,Rainy
2024-10-01,Ca Mau,1.51,27.4,1.0,72.0,7.51,73.9,37,Medium,Rainy
2024-10-02,Kien Giang,0.75,27.2,41.3,78.0,7.75,75.8,19,Low,Rainy
2024-10-02,Soc Trang,0.87,26.9,13.7,85.0,7.62,75.6,25,Low,Rainy
2024-10-02,Bac Lieu,1.21,26.7,23.4,80.0,7.6,72.1,26,Low,Rainy
2024-10-02,Ben Tre,0.92,26.5,0.0,75.0,7.62,72.0,29,Low,Rainy
2024-10-02,Ca Mau,1.1,27.1,35.3,81.0,7.59,79.3,23,Low,Rainy
2024-10-03,Kien Giang,1.07,26.8,0.0,77.0,7.71,69.8,31,Low,Rainy
2024-10-03,Soc Trang,1.13,26.6,31.5,80.0,7.64,71.6,23,Low,Rainy
2024-10-03,Bac Lieu,1.58,26.6,0.8,74.0,7.47,73.8,35,Low,Rainy
2024-10-03,Ben Tre,0.84,26.8,13.1,77.0,7.67,66.5,26,Low,Rainy
2024-10-03,Ca Mau,0.67,27.7,8.4,77.0,7.45,70.9,29,Low,Rainy
2024-10-04,Kien Giang,1.21,27.1,31.0,78.0,7.78,79.5,25,Low,Rainy
2024-10-04,Soc Trang,0.65,26.0,9.4,78.0,7.61,72.9,23,Low,Rainy
2024-10-04,Bac Lieu,1.05,26.9,0.0,76.0,7.46,72.0,31,Low,Rainy
2024-10-04,Ben Tre,0.84,26.6,0.0,73.0,7.62,67.3,29,Low,Rainy
2024-10-04,Ca Mau,1.17,26.7,0.0,75.0,7.4,67.5,32,Low,Rainy
2024-10-05,Kien Giang,0.82,27.4,25.8,78.0,7.75,76.5,24,Low,Rainy
2024-10-05,Soc Trang,1.02,27.1,1.2,74.0,7.5,62.5,32,Low,Rainy
2024-10-05,Bac Lieu,1.32,27.8,0.0,74.0,7.45,66.9,37,Medium,Rainy
2024-10-05,Ben Tre,1.13,27.6,4.9,76.0,7.5,69.4,33,Low,Rainy
2024-10-05,Ca Mau,1.23,26.6,0.4,74.0,7.4,67.9,32,Low,Rainy
2024-10-06,Kien Giang,0.67,27.3,0.0,76.0,7.68,66.3,30,Low,Rainy
2024-10-06,Soc Trang,1.0,27.3,0.9,77.0,7.53,68.8,32,Low,Rainy
2024-10-06,Bac Lieu,1.23,27.1,0.9,73.0,7.55,62.6,34,Low,Rainy
2024-10-06,Ben Tre,0.91,26.7,0.0,71.0,7.56,61.5,31,Low,Rainy
2024-10-06,Ca Mau,1.24,27.0,0.0,78.0,7.45,67.4,33,Low,Rainy
2024-10-07,Kien Giang,0.89,26.4,0.0,75.0,7.7,67.0,29,Low,Rainy
2024-10-07,Soc Trang,0.88,27.1,1.9,77.0,7.49,64.9,30,Low,Rainy
2024-10-07,Bac Lieu,1.28,27.4,0.0,75.0,7.53,69.3,35,Low,Rainy
2024-10-07,Ben Tre,1.4,26.5,0.7,78.0,7.57,71.4,32,Low,Rainy
2024-10-07,Ca Mau,1.42,26.8,0.0,78.0,7.41,69.4,34,Low,Rainy
2024-10-08,Kien Giang,1.16,26.4,26.4,78.0,7.72,78.7,24,Low,Rainy
2024-10-08,Soc Trang,0.76,27.7,0.0,73.0,7.47,70.0,32,Low,Rainy
2024-10-08,Bac Lieu,1.06,27.0,0.5,72.0,7.45,71.5,32,Low,Rainy
2024-10-08,Ben Tre,0.61,26.7,0.0,75.0,7.61,66.5,28,Low,Rainy
2024-10-08,Ca Mau,1.07,27.2,0.0,79.0,7.42,70.8,32,Low,Rainy
2024-10-09,Kien Giang,0.92,27.2,0.0,76.0,7.66,67.5,31,Low,Rainy
2024-10-09,Soc Trang,1.49,26.8,0.0,74.0,7.5,67.2,35,Low,Rainy
2024-10-09,Bac Lieu,1.22,26.6,0.4,76.0,7.43,70.2,32,Low,Rainy
2024-10-09,Ben Tre,0.82,27.8,13.8,76.0,7.61,62.1,29,Low,Rainy
2024-10-09,Ca Mau,1.0,27.1,0.0,73.0,7.41,73.4,32,Low,Rainy
2024-10-10,Kien Giang,1.11,26.3,0.0,71.0,7.65,70.1,31,Low,Rainy
2024-10-10,Soc Trang,1.19,26.1,0.9,79.0,7.59,68.7,29,Low,Rainy
2024-10-10,Bac Lieu,1.24,26.7,0.0,74.0,7.37,72.5,33,Low,Rainy
2024-10-10,Ben Tre,0.84,27.0,0.4,68.0,7.61,63.2,31,Low,Rainy
2024-10-10,Ca Mau,1.09,27.1,0.0,71.0,7.4,69.5,33,Low,Rainy
2024-10-11,Kien Giang,0.91,27.3,6.3,75.0,7.66,72.6,30,Low,Rainy
2024-10-11,Soc Trang,0.82,26.4,0.0,73.0,7.64,74.9,29,Low,Rainy
2024-10-11,Bac Lieu,1.03,26.9,11.7,76.0,7.46,70.5,28,Low,Rainy
2024-10-11,Ben Tre,0.51,27.5,0.0,76.0,7.6,68.1,29,Low,Rainy
2024-10-11,Ca Mau,1.13,26.8,1.5,76.0,7.44,72.2,31,Low,Rainy
2024-10-12,Kien Giang,0.93,27.2,0.0,78.0,7.66,61.2,31,Low,Rainy
2024-10-12,Soc Trang,1.02,27.4,0.0,74.0,7.54,65.6,33,Low,Rainy
2024-10-12,Bac Lieu,0.64,27.4,43.6,81.0,7.63,74.9,18,Low,Rainy
2024-10-12,Ben Tre,0.68,26.2,0.0,79.0,7.61,67.6,26,Low,Rainy
2024-10-12,Ca Mau,1.01,26.7,4.9,78.0,7.36,63.5,29,Low,Rainy
2024-10-13,Kien Giang,1.43,26.9,22.8,77.0,7.7,70.3,28,Low,Rainy
2024-10-13,Soc Trang,1.14,26.9,0.4,74.0,7.55,69.6,32,Low,Rainy
2024-10-13,Bac Lieu,1.42,26.9,31.6,75.0,7.53,71.7,26,Low,Rainy
2024-10-13,Ben Tre,1.05,27.1,0.0,75.0,7.59,63.7,32,Low,Rainy
2024-10-13,Ca Mau,1.06,27.1,0.0,75.0,7.43,64.8,32,Low,Rainy
2024-10-14,Kien Giang,0.78,26.7,47.4,77.0,7.82,83.5,17,Low,Rainy
2024-10-14,Soc Trang,1.09,26.4,0.7,74.0,7.58,68.8,30,Low,Rainy
2024-10-14,Bac Lieu,0.81,26.5,0.0,76.0,7.52,66.8,28,Low,Rainy
2024-10-14,Ben Tre,0.81,26.4,0.0,75.0,7.54,68.4,28,Low,Rainy
2024-10-14,Ca Mau,1.11,26.7,37.2,78.0,7.48,73.5,22,Low,Rainy
2024-10-15,Kien Giang,1.03,26.9,22.9,78.0,7.76,66.5,25,Low,Rainy
2024-10-15,Soc Trang,1.06,26.0,0.0,74.0,7.62,68.4,29,Low,Rainy
2024-10-15,Bac Lieu,0.98,26.9,0.8,77.0,7.43,68.3,31,Low,Rainy
2024-10-15,Ben Tre,0.99,26.2,0.0,71.0,7.56,69.8,30,Low,Rainy
2024-10-15,Ca Mau,1.23,27.0,46.1,80.0,7.56,78.1,21,Low,Rainy
2024-10-16,Kien Giang,1.4,26.4,0.7,72.0,7.67,62.3,33,Low,Rainy
2024-10-16,Soc Trang,0.42,26.9,35.0,78.0,7.64,73.0,18,Low,Rainy
2024-10-16,Bac Lieu,1.38,27.0,0.0,75.0,7.47,62.9,34,Low,Rainy
2024-10-16,Ben Tre,0.73,27.3,0.6,73.0,7.58,61.5,31,Low,Rainy
2024-10-16,Ca Mau,0.94,26.2,10.7,74.0,7.46,68.2,26,Low,Rainy
2024-10-17,Kien Giang,1.09,27.7,0.4,72.0,7.56,62.7,35,Low,Rainy
2024-10-17,Soc Trang,0.79,27.4,4.5,76.0,7.56,64.7,30,Low,Rainy
2024-10-17,Bac Lieu,1.27,27.1,0.0,73.0,7.44,68.6,34,Low,Rainy
2024-10-17,Ben Tre,1.06,26.5,12.9,81.0,7.67,71.4,26,Low,Rainy
2024-10-17,Ca Mau,0.94,27.1,1.6,75.0,7.44,68.2,31,Low,Rainy
